id,series,date,category,area,lat,lon,depth_m,src
4,NW-P-1064-08,2008-07-22,Sandspit or Sandbar Change,Fraser River,49.19403,-122.66864,,json
16,NW-P-0549-13,2013-05-10,Submerged Object,Sechelt Inlet - Jervis Inlet,49.51204,-123.79009,,json
28,NW-P-0464-14,2014-03-24,Submerged Object,Fraser River,49.18056,-122.92472,,json
250,NW-P-0578-18,2018-05-01,Aids to Navigation (Other) Aids Gayward Rock LL 81,West Coast Vancouver Island North,50.02092,-127.39098,,json
280,NW-P-0623-18,2018-05-10,Aids to Navigation (Other) Aids Mist Rock LL 74.5,West Coast Vancouver Island North,50.42969,-127.50102,,json
286,NW-P-0627-18,2018-05-11,Aids to Navigation (Other) Aids McNiffe Rock LL 73.4,West Coast Vancouver Island North,50.52144,-127.61244,,json
544,NW-P-1448-18,2018-11-07,Buoys Aids Wilson Rock buoy E77,North Coast,52.67333,-128.97833,,desc
670,NW-P-0024-19,2019-01-05,Lights Aids Davey Rock light buoy N32 LL 569.2,Queen Charlotte Strait,50.86008,-127.51936,,json
676,NW-P-0029-19,2019-01-05,Lights Aids Rock Point LL 519,Johnstone Strait,50.34119,-125.50164,,json
686,NW-P-0038-19,2019-01-07,Buoys Aids Rosedale Rock light buoy V15 (2.9m) V15 LL189.1,Juan de Fuca Strait,48.29064,-123.52603,,json
701,NW-P-0043-19,2019-01-08,Lights Aids Rock Point LL519,Johnstone Strait,50.34119,-125.50164,,json
707,NW-P-0044-19,2019-01-08,Lights Aids Rock Point LL519,Johnstone Strait,50.34119,-125.50164,,json
784,NW-C-0799-18,2018-05-16,Lights Aids Gull Rock Shore Light - LL 1380,Muskoka Lakes Vicinity Lake Muskoka,44.99944,-79.43806,,json
817,NW-C-3042-18,2018-12-09,Lights Aids Granite State Shoal Light 214 (US) LL 364.32,Kingston to Cornwall Vicinity Wellesley Island,44.28353,-76.01622,,json
865,NW-C-0726-15,2015-05-16,Shoal,Trent-Severn Waterway Vicinity Otonabee River,44.36286,-78.29036,,json
880,NW-C-1682-16,2016-08-08,Shallow Depth Reported,Lake Superior Vicinity Port of Thunder Bay,48.43203,-89.19572,3.0,json
901,NW-C-0345-17,2017-03-26,Shallow Depth Reported,Lake Huron Vicinity Bayfield,43.56973,-81.70967,1.2,json
916,NW-C-1219-17,2017-06-08,Shallow Depth Reported,Detroit River,42.36555,-82.90417,7.8,json
946,NW-C-2834-17,2017-11-10,Shallow Depth Reported,Lake Ontario Vicinity Cobourg,43.95238,-78.1654,3.3,desc
946,NW-C-2834-17,2017-11-10,Shallow Depth Reported,Lake Ontario Vicinity Cobourg,43.95324,-78.16532,4.3,desc
946,NW-C-2834-17,2017-11-10,Shallow Depth Reported,Lake Ontario Vicinity Cobourg,43.95395,-78.16551,4.3,desc
949,NW-C-2914-17,2017-11-22,Shallow Depth Reported,Lake Ontario Vicinity Pickering / Ajax,43.79301,-79.06153,8.4,desc
949,NW-C-2914-17,2017-11-22,Shallow Depth Reported,Lake Ontario Vicinity Pickering / Ajax,43.80979,-79.0121,8.1,desc
952,NW-C-2915-17,2017-11-23,Shallow Depth Reported,Lake Ontario Vicinity Scarborough Bluffs,43.72299,-79.19791,5.8,desc
952,NW-C-2915-17,2017-11-23,Shallow Depth Reported,Lake Ontario Vicinity Scarborough Bluffs,43.68932,-79.23767,8.2,desc
952,NW-C-2915-17,2017-11-23,Shallow Depth Reported,Lake Ontario Vicinity Scarborough Bluffs,43.67115,-79.26046,8.6,desc
952,NW-C-2915-17,2017-11-23,Shallow Depth Reported,Lake Ontario Vicinity Scarborough Bluffs,43.74969,-79.1466,8.6,desc
952,NW-C-2915-17,2017-11-23,Shallow Depth Reported,Lake Ontario Vicinity Scarborough Bluffs,43.73288,-79.17434,9.1,desc
964,NW-C-0271-18,2018-03-27,Shallow Depth Reported,St. Marys River Vicinity Sault Ste. Marie,46.4575,-84.47778,8.2,json
967,NW-C-0272-18,2018-03-27,Shallow Depth Reported,Lake St. Clair Vicinity St. Clair Cutoff,42.515,-82.68556,5.3,json
970,NW-C-0365-18,2018-04-10,Shallow Depth Reported,Lake Ontario Vicinity Port Hope,43.9402,-78.29069,0.45,json
1162,NW-C-3025-18,2018-12-07,Shallow Depth Reported,Lake Ontario Vicinity Hamilton Harbour,43.26778,-79.7875,,desc
1162,NW-C-3025-18,2018-12-07,Shallow Depth Reported,Lake Ontario Vicinity Hamilton Harbour,43.26778,-79.78722,,desc
1162,NW-C-3025-18,2018-12-07,Shallow Depth Reported,Lake Ontario Vicinity Hamilton Harbour,43.26945,-79.78638,,desc
1162,NW-C-3025-18,2018-12-07,Shallow Depth Reported,Lake Ontario Vicinity Hamilton Harbour,43.26945,-79.78667,,desc
1220,NW-P-0066-19,2019-01-10,Buoys Aids Rock Point LL519,Johnstone Strait,50.34119,-125.50164,,json
1237,NW-Q-0902-14,2014-07-06,Shallow Depth Reported,Montréal to Trois-Rivières Vicinity Verchères Islands,45.78724,-73.37641,,json
1249,NW-Q-1258-15,2015-09-25,Submerged Object,Montréal to Trois-Rivières Vicinity Sorel-Tracy,46.0534,-73.12346,,json
1252,NW-Q-1259-15,2015-09-25,Submerged Object,Montréal to Trois-Rivières Vicinity Nepigon Curve,46.058,-73.09655,,json
1255,NW-Q-1430-15,2015-10-29,Shallow Depth Reported,Magdalen Islands Vicinity Havre-aux-Maisons,47.40722,-61.85586,0.4,json
1261,NW-Q-0240-16,2016-03-30,Shallow Depth Reported,Magdalen Islands Vicinity Havre-aux-Maisons,47.39306,-61.843,,json
1270,NW-Q-0364-16,2016-04-19,Shallow Depth Reported,Port of Montreal Vicinity Wharf 14E,45.50315,-73.54783,7.5,json
1273,NW-Q-0499-16,2016-05-11,Shallow Depth Reported,Port of Sorel-Tracy,46.048,-73.13819,9.0,json
1282,NW-Q-0687-16,2016-06-16,Shoal,Port of Montreal,45.55664,-73.52369,7.6,json
1309,NW-Q-0774-16,2016-06-28,Shallow Depth Reported,Pointe-des-Monts to Anticosti - north Vicinity Sept-Îles Port,50.16111,-66.46028,13.8,json
1330,NW-Q-1209-16,2016-08-22,Shallow Depth Reported,Gulf - Port au Port - north Vicinity Harrington Harbour,50.50653,-59.47983,2.0,json
1336,NW-Q-1232-16,2016-08-26,Shallow Depth Reported,Montréal to Trois-Rivières Vicinity Contrecoeur,45.83231,-73.28373,10.7,json
1339,NW-Q-1379-16,2016-09-18,Submerged Object,Anticosti Vicinity Havre-Saint-Pierre Port,50.22,-63.50667,,desc
1342,NW-Q-1485-16,2016-10-03,Shallow Depth Reported,Magdalen Islands Vicinity Havre-aux-Maisons,47.39037,-61.84312,,json
1351,NW-Q-0043-17,2017-01-23,Submerged Object,Montréal to Trois-Rivières Vicinity Pointe-Aux-Trembles,45.63624,-73.48155,,json
1354,NW-Q-0155-17,2017-03-13,Shallow Depth Reported,Chaleur - Miscou - north Vicinity L'Anse-A-Beaufils,48.47306,-64.3025,0.87,json
1360,NW-Q-0240-17,2017-04-03,Shallow Depth Reported,Gulf - Port au Port - north Vicinity Coacoachou Bay,50.16152,-60.48764,,json
1363,NW-Q-0241-17,2017-04-03,Shallow Depth Reported,Anticosti Vicinity Natashquan,50.20757,-61.93643,,json
1366,NW-Q-0242-17,2017-04-03,Shallow Depth Reported,Anticosti Vicinity Île à la Brume to Pointe Curlew,50.18059,-61.20565,,json
1369,NW-Q-0243-17,2017-04-03,Shallow Depth Reported,Anticosti Vicinity Curlew Point to Washtawouka Bay,50.20257,-62.04449,,json
1372,NW-Q-0244-17,2017-04-03,Shallow Depth Reported,Anticosti Vicinity L'île-Michon,50.20257,-62.04449,,json
1375,NW-Q-0245-17,2017-04-03,Shallow Depth Reported,Anticosti Vicinity Kegaska,50.17332,-61.26332,,json
1378,NW-Q-0246-17,2017-04-03,Shallow Depth Reported,Anticosti Vicinity Washicoutai Bay,50.14625,-60.86003,,json
1381,NW-Q-0247-17,2017-04-03,Shallow Depth Reported,Gulf - Port au Port - north Vicinity Coacoachou Bay,50.16977,-60.28529,,json
1387,NW-Q-0351-17,2017-04-18,Shoal,Chaleur - Miscou - north Vicinity Carleton,48.10116,-66.12969,,json
1393,NW-Q-0396-17,2017-04-26,Shallow Depth Reported,Chaleur - Miscou - north Vicinity Shigawake,48.09222,-65.07161,,json
1396,NW-Q-0622-17,2017-05-26,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity Grandes-Bergeronnes,48.22758,-69.55537,0.8,json
1399,NW-Q-0735-17,2017-06-09,Shallow Depth Reported,Chaleur - Miscou - north Vicinity GULF ST.LAWRENCE - STE-THERESE-DE-GASPE,48.41622,-64.39625,2.1,json
1402,NW-Q-0795-17,2017-06-19,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity Grandes-Bergeronnes,48.22624,-69.55606,0.7,json
1408,NW-Q-0842-17,2017-06-23,Shallow Depth Reported,Pointe à Michel to Pointe-des-Monts Vicinity Baie-Comeau Port,49.2277,-68.13154,1.5,json
1426,NW-Q-0974-17,2017-07-10,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity Rivière du Loup,47.84772,-69.57142,4.0,json
1429,NW-Q-0991-17,2017-07-12,Submerged Object,Port of Montreal Vicinity Longueuil,45.5543,-73.51575,,desc
1447,NW-Q-1299-17,2017-08-30,Shallow Depth Reported,Port of Trois-Rivieres,46.33348,-72.54508,10.0,json
1456,NW-Q-1372-17,2017-09-15,Shallow Depth Reported,Anticosti Vicinity Mingan,50.28551,-64.03683,1.5,json
1459,NW-Q-1383-17,2017-09-16,Shallow Depth Reported,Anticosti Vicinity Archipel de Mingan,50.20721,-63.53553,10.9,json
1462,NW-Q-1420-17,2017-09-22,Shallow Depth Reported,Pointe-des-Monts to Anticosti - north Vicinity Sept-Îles Port,50.1845,-66.36352,0.9,json
1465,NW-Q-1421-17,2017-09-22,Shallow Depth Reported,Pointe-des-Monts to Anticosti - north Vicinity Sept-Îles Port,50.16827,-66.31235,5.2,json
1468,NW-Q-1494-17,2017-10-05,Shallow Depth Reported,Magdalen Islands Vicinity Entry Island,47.27998,-61.7354,,json
1471,NW-Q-1514-17,2017-10-10,Shallow Depth Reported,Magdalen Islands Vicinity Entry Island,47.26549,-61.71794,2.7,json
1480,NW-Q-1621-17,2017-10-31,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity Gros-Cacouna Port,47.92917,-69.52,6.6,json
1483,NW-Q-1657-17,2017-11-07,Shallow Depth Reported,Anticosti Vicinity Musquaro Point,50.15455,-61.07478,6.0,json
1486,NW-Q-1672-17,2017-11-10,Shallow Depth Reported,Northeast Gulf - north Vicinity Grand Rigolet,51.07264,-58.56178,9.5,json
1492,NW-Q-1693-17,2017-11-15,Shallow Depth Reported,Gulf - Port au Port - north Vicinity Chevery,50.19528,-59.97107,9.9,json
1504,NW-Q-0023-18,2018-01-09,Shallow Depth Reported,Port of Quebec,46.811,-71.20162,8.5,json
1507,NW-Q-0027-18,2018-01-10,Submerged Object,Port of Quebec Vicinity Quai de la Reine Wharf,46.80956,-71.20202,,json
1516,NW-Q-0116-18,2018-01-26,Shallow Depth Reported,Magdalen Islands Vicinity Havre-aux-Maisons,47.40635,-61.84537,0.1,json
1540,NW-Q-0261-18,2018-03-08,Shallow Depth Reported,Magdalen Islands Vicinity Pointe du Cap,47.53073,-61.71378,0.3,json
1591,NW-Q-0494-18,2018-04-26,Shallow Depth Reported,Magdalen Islands Vicinity Chenal de la Grande Entrée,47.5574,-61.56253,6.8,json
1606,NW-Q-0549-18,2018-05-04,Shallow Depth Reported,Magdalen Islands Vicinity Pointe Basse,47.38869,-61.79273,1.4,json
1612,NW-Q-0603-18,2018-05-09,Shallow Depth Reported,Trois-Rivières to Donnacona Vicinity Grondines Anchorage,46.58843,-72.01412,10.9,json
1618,NW-Q-0609-18,2018-05-10,Shallow Depth Reported,Donnacona to Beauport Vicinity Saint-Augustin-de-Desmaures,46.71485,-71.43804,9.7,json
1621,NW-Q-0625-18,2018-05-11,Shallow Depth Reported,Chaleur - Miscou - north Vicinity Saint-Godefroi,48.07307,-65.11483,1.4,json
1627,NW-Q-0681-18,2018-05-18,Shallow Depth Reported,Beauport to L'Isle-aux-Coudres Vicinity Traverse du nord,46.96463,-70.82816,10.7,json
1636,NW-Q-0717-18,2018-05-23,Shallow Depth Reported,Tadoussac to Pointe à Michel,48.1695,-69.62264,3.9,json
1654,NW-Q-0785-18,2018-05-30,Shallow Depth Reported,Pointe-des-Monts to Anticosti - south Vicinity Cap-Chat,49.09954,-66.68999,1.6,json
1657,NW-Q-0794-18,2018-05-31,Shallow Depth Reported,Chaleur - Miscou - north Vicinity Port-Daniel,48.18248,-64.96162,0.8,json
1660,NW-Q-0795-18,2018-05-31,Shallow Depth Reported,Gulf - Port au Port - north Vicinity Chevery,50.45546,-59.62386,1.7,json
1663,NW-Q-0796-18,2018-05-31,Shallow Depth Reported,Northeast Gulf - north Vicinity Tête-à-la-Baleine,50.67983,-59.24046,150.0,json
1666,NW-Q-0797-18,2018-05-31,Shallow Depth Reported,Northeast Gulf - north,50.74621,-59.00185,150.0,json
1672,NW-Q-0803-18,2018-05-31,Shallow Depth Reported,Trois-Rivières to Donnacona,46.56888,-72.06092,9.5,json
1675,NW-Q-0804-18,2018-05-31,Shallow Depth Reported,Northeast Gulf - north,50.86697,-58.87648,150.0,json
1678,NW-Q-0805-18,2018-05-31,Shallow Depth Reported,Northeast Gulf - north,50.99158,-58.6886,0.2,json
1681,NW-Q-0806-18,2018-05-31,Shallow Depth Reported,Northeast Gulf - north,51.34306,-58.29083,150.0,json
1684,NW-Q-0807-18,2018-05-31,Shallow Depth Reported,Northeast Gulf - north,51.26529,-58.20064,0.6,json
1687,NW-Q-0811-18,2018-06-01,Shallow Depth Reported,Anticosti,50.19788,-63.42724,1.6,json
1690,NW-Q-0812-18,2018-06-01,Shallow Depth Reported,Anticosti Vicinity Archipel de Mingan,50.19278,-63.77833,1.6,json
1693,NW-Q-0813-18,2018-06-01,Shallow Depth Reported,Anticosti Vicinity Archipel de Mingan,50.24768,-63.69915,3.3,json
1696,NW-Q-0825-18,2018-06-04,Shallow Depth Reported,Anticosti,50.27532,-64.60183,0.2,json
1699,NW-Q-0826-18,2018-06-04,Shallow Depth Reported,Pointe-des-Monts to Anticosti - north,50.25325,-65.58247,9.2,json
1702,NW-Q-0834-18,2018-06-05,Shallow Depth Reported,Gulf - Port au Port - north Vicinity GULF ST. LAWRENCE - SAINTE MARIE ISLANDS,50.37724,-59.67857,6.7,json
1705,NW-Q-0835-18,2018-06-05,Shallow Depth Reported,Gulf - Port au Port - north,50.14212,-60.16386,7.0,json
1708,NW-Q-0869-18,2018-06-08,Shallow Depth Reported,Pointe à Michel to Pointe-des-Monts Vicinity Baie-Comeau Port,49.23031,-68.12839,8.2,json
1711,NW-Q-0880-18,2018-06-11,Shallow Depth Reported,Magdalen Islands Vicinity Chenal de la Grande Entrée,47.55691,-61.56076,0.4,json
1714,NW-Q-0883-18,2018-06-12,Shallow Depth Reported,Anticosti,50.16816,-61.30504,2.3,json
1717,NW-Q-0884-18,2018-06-12,Shallow Depth Reported,Anticosti,50.17633,-60.58982,3.6,json
1720,NW-Q-0885-18,2018-06-12,Shallow Depth Reported,Anticosti Vicinity La Romaine,50.20606,-60.69249,150.0,json
1723,NW-Q-0886-18,2018-06-12,Shallow Depth Reported,Anticosti,50.22748,-60.85784,2.6,json
1726,NW-Q-0887-18,2018-06-12,Shallow Depth Reported,Anticosti Vicinity Kegaska,50.18569,-61.26604,150.0,json
1729,NW-Q-0888-18,2018-06-12,Shallow Depth Reported,Gulf - Port au Port - north,50.23923,-60.29575,3.7,json
1747,NW-Q-0996-18,2018-06-26,Shallow Depth Reported,Anticosti,50.19254,-63.39861,6.5,json
1750,NW-Q-1005-18,2018-06-27,Shallow Depth Reported,Ile aux Coudres - west Vicinity Isle Aux Coudres,47.42152,-70.39328,4.8,json
1774,NW-Q-1142-18,2018-07-15,Shallow Depth Reported,Pointe-des-Monts to Anticosti - north Vicinity Port-Cartier,49.99986,-66.8379,9.6,json
1780,NW-Q-1152-18,2018-07-17,Shallow Depth Reported,Pointe-des-Monts to Anticosti - north Vicinity Port-Cartier,50.00732,-66.80588,16.1,json
1792,NW-Q-1178-18,2018-07-21,Shallow Depth Reported,Trois-Rivières to Donnacona Vicinity Portneuf,46.68175,-71.87571,1.6,json
1795,NW-Q-1199-18,2018-07-24,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity St. Lawrence River - Port of Gros-Cacouna,47.9276,-69.51405,8.9,desc
1795,NW-Q-1199-18,2018-07-24,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity St. Lawrence River - Port of Gros-Cacouna,47.92848,-69.51332,9.2,desc
1795,NW-Q-1199-18,2018-07-24,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity St. Lawrence River - Port of Gros-Cacouna,47.92933,-69.51325,9.0,desc
1795,NW-Q-1199-18,2018-07-24,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity St. Lawrence River - Port of Gros-Cacouna,47.92917,-69.52012,6.0,desc
1795,NW-Q-1199-18,2018-07-24,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity St. Lawrence River - Port of Gros-Cacouna,47.92872,-69.51747,6.6,desc
1795,NW-Q-1199-18,2018-07-24,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity St. Lawrence River - Port of Gros-Cacouna,47.92938,-69.5162,7.4,desc
1795,NW-Q-1199-18,2018-07-24,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity St. Lawrence River - Port of Gros-Cacouna,47.9305,-69.51588,7.1,desc
1795,NW-Q-1199-18,2018-07-24,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity St. Lawrence River - Port of Gros-Cacouna,47.93042,-69.51802,7.0,desc
1795,NW-Q-1199-18,2018-07-24,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity St. Lawrence River - Port of Gros-Cacouna,47.92987,-69.51953,6.8,desc
1795,NW-Q-1199-18,2018-07-24,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity St. Lawrence River - Port of Gros-Cacouna,47.93128,-69.51452,6.4,desc
1795,NW-Q-1199-18,2018-07-24,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity St. Lawrence River - Port of Gros-Cacouna,47.92972,-69.51492,7.1,desc
1795,NW-Q-1199-18,2018-07-24,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity St. Lawrence River - Port of Gros-Cacouna,47.92765,-69.51522,6.5,desc
1798,NW-Q-1217-18,2018-07-26,Shallow Depth Reported,Chaleur - Miscou - north,48.47236,-64.30936,0.6,json
1801,NW-Q-1222-18,2018-07-27,Shallow Depth Reported,Saguenay to Tadoussac,48.2525,-69.97222,1.5,json
1804,NW-Q-1225-18,2018-07-27,Shallow Depth Reported,Tadoussac to Pointe à Michel,48.13062,-69.6391,4.1,json
1810,NW-Q-1251-18,2018-07-31,Shallow Depth Reported,Beauport to L'Isle-aux-Coudres,47.07648,-70.74716,0.8,json
1819,NW-Q-1270-18,2018-08-02,Shallow Depth Reported,Pointe-des-Monts to Anticosti - north Vicinity Port-Cartier,50.02361,-66.77944,13.3,json
1828,NW-Q-1307-18,2018-08-09,Shallow Depth Reported,Anticosti Vicinity Baie de Gaspé,48.7208,-64.29173,0.3,json
1831,NW-Q-1310-18,2018-08-09,Shallow Depth Reported,Beauport to L'Isle-aux-Coudres,47.08203,-70.74333,1.0,json
1834,NW-Q-1332-18,2018-08-13,Submerged Object,Montréal to Trois-Rivières,46.00333,-73.17333,,json
1837,NW-Q-1338-18,2018-08-14,Shallow Depth Reported,Montréal to Trois-Rivières,45.61831,-73.50307,10.0,json
1840,NW-Q-1347-18,2018-08-16,Shallow Depth Reported,Beauport to L'Isle-aux-Coudres,47.06772,-70.49249,1.9,json
1843,NW-Q-1353-18,2018-08-17,Shallow Depth Reported,Port of Montreal,45.50283,-73.54564,10.4,json
1846,NW-Q-1354-18,2018-08-17,Shallow Depth Reported,Port of Montreal,45.51858,-73.54475,10.6,json
1849,NW-Q-1355-18,2018-08-17,Shallow Depth Reported,Port of Montreal,45.50386,-73.54544,10.5,json
1852,NW-Q-1357-18,2018-08-17,Shallow Depth Reported,Port of Montreal,45.51531,-73.54311,10.2,json
1855,NW-Q-1358-18,2018-08-17,Shallow Depth Reported,Port of Montreal,45.51286,-73.54308,9.3,json
1858,NW-Q-1359-18,2018-08-17,Shallow Depth Reported,Port of Montreal,45.51267,-73.54428,10.6,json
1861,NW-Q-1360-18,2018-08-17,Shallow Depth Reported,Port of Montreal,45.50297,-73.54497,9.5,json
1864,NW-Q-1361-18,2018-08-17,Shallow Depth Reported,Port of Montreal,45.50247,-73.54531,10.2,json
1867,NW-Q-1362-18,2018-08-17,Shallow Depth Reported,Port of Montreal,45.53419,-73.53386,10.5,json
1870,NW-Q-1363-18,2018-08-17,Shallow Depth Reported,Port of Montreal,45.5125,-73.54339,10.4,json
1873,NW-Q-1364-18,2018-08-17,Shallow Depth Reported,Port of Montreal,45.5125,-73.546,10.6,json
1876,NW-Q-1365-18,2018-08-17,Shallow Depth Reported,Port of Montreal,45.50908,-73.54361,9.8,json
1879,NW-Q-1366-18,2018-08-17,Shallow Depth Reported,Port of Montreal,45.51497,-73.54275,9.9,json
1882,NW-Q-1374-18,2018-08-21,Shallow Depth Reported,Beauport to L'Isle-aux-Coudres,47.08149,-70.48828,0.6,json
1885,NW-Q-1384-18,2018-08-22,Shallow Depth Reported,Beauport to L'Isle-aux-Coudres Vicinity L'Anse-à-Gilles,47.08877,-70.48041,1.6,json
1888,NW-Q-1386-18,2018-08-22,Shallow Depth Reported,Montréal to Trois-Rivières,46.26608,-72.69965,3.7,json
1891,NW-Q-1410-18,2018-08-27,Shallow Depth Reported,Pointe-des-Monts to Anticosti - north Vicinity Sept-Îles Port,50.18697,-66.36714,6.6,json
1897,NW-Q-1439-18,2018-09-04,Shallow Depth Reported,Anticosti Vicinity Natashquan,50.1838,-61.84732,6.2,json
1900,NW-Q-1445-18,2018-09-05,Shallow Depth Reported,Tadoussac to Pointe à Michel,48.10694,-69.61667,4.8,json
1906,NW-Q-1508-18,2018-09-14,Shallow Depth Reported,Beauport to L'Isle-aux-Coudres,47.05171,-70.71249,0.3,json
1924,NW-Q-1540-18,2018-09-18,Shallow Depth Reported,Pointe à Michel to Pointe-des-Monts Vicinity l'Anse du Moulin,49.24932,-68.1354,,json
1927,NW-Q-1547-18,2018-09-19,Shallow Depth Reported,Beauport to L'Isle-aux-Coudres,47.06622,-70.69683,1.9,json
1930,NW-Q-1551-18,2018-09-20,Shallow Depth Reported,Chaleur - Miscou - north Vicinity Bonaventure,48.03139,-65.48333,0.1,json
1942,NW-Q-1580-18,2018-09-26,Shallow Depth Reported,Chaleur - Miscou - north Vicinity Paspébiac,48.01949,-65.25789,4.7,json
1945,NW-Q-1584-18,2018-09-27,Shallow Depth Reported,Beauport to L'Isle-aux-Coudres Vicinity ST. LAWRENCE RIVER- BANC DU CAP BRULÉ,47.0833,-70.70661,0.4,json
1972,NW-Q-1661-18,2018-10-11,Shallow Depth Reported,Beauport to L'Isle-aux-Coudres,47.09063,-70.46153,3.6,json
1981,NW-Q-1696-18,2018-10-17,Shallow Depth Reported,Beauport to L'Isle-aux-Coudres,47.09055,-70.67551,0.6,json
1987,NW-Q-1708-18,2018-10-18,Shallow Depth Reported,Magdalen Islands Vicinity Entry Island,47.27757,-61.71859,0.8,json
2008,NW-Q-1732-18,2018-10-22,Shallow Depth Reported,Chaleur - Miscou - north Vicinity Chandler,48.34268,-64.65474,5.94,json
2011,NW-Q-1736-18,2018-10-23,Shallow Depth Reported,Pointe à Michel to Pointe-des-Monts Vicinity Baie-Comeau Port,49.22904,-68.13121,2.51,json
2014,NW-Q-1737-18,2018-10-24,Shallow Depth Reported,Pointe à Michel to Pointe-des-Monts Vicinity Rimouski Port,48.48042,-68.51878,4.9,json
2044,NW-Q-1777-18,2018-11-01,Shallow Depth Reported,Anticosti,49.18538,-64.84967,0.4,json
2053,NW-Q-1810-18,2018-11-05,Shallow Depth Reported,Gulf - Port au Port - north,50.19032,-59.82346,9.7,json
2056,NW-Q-1822-18,2018-11-08,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity Gros-Cacouna Port,47.93075,-69.51667,6.8,json
2071,NW-Q-1901-18,2018-11-26,Shallow Depth Reported,Northeast Gulf - north,50.8424,-58.9687,1.3,json
2080,NW-Q-1912-18,2018-11-27,Shallow Depth Reported,Tadoussac to Pointe à Michel Vicinity Forestville,48.69514,-68.94494,3.2,json
2089,NW-Q-1981-18,2018-12-03,Shallow Depth Reported,Pointe à Michel to Pointe-des-Monts Vicinity Rimouski Port,48.47887,-68.51542,4.3,json
2092,NW-Q-1982-18,2018-12-03,Shallow Depth Reported,Port of Montreal,45.54516,-73.53081,45.0,json
2095,NW-Q-1983-18,2018-12-03,Shallow Depth Reported,Port of Montreal,45.51608,-73.54292,10.3,json
2098,NW-Q-1984-18,2018-12-03,Shallow Depth Reported,Port of Montreal,45.54125,-73.53289,10.6,json
2101,NW-Q-1985-18,2018-12-03,Shallow Depth Reported,Port of Montreal,45.50727,-73.54583,10.0,json
2104,NW-Q-1986-18,2018-12-03,Shallow Depth Reported,Port of Montreal,45.50525,-73.54675,9.9,json
2107,NW-Q-1987-18,2018-12-03,Shallow Depth Reported,Port of Montreal,45.50315,-73.54744,10.2,json
2110,NW-Q-1999-18,2018-12-04,Shallow Depth Reported,Anticosti,50.27141,-64.77992,3.4,json
2113,NW-Q-2000-18,2018-12-04,Shallow Depth Reported,Chaleur - Miscou - north Vicinity Bonaventure,48.03146,-65.48368,0.4,json
2116,NW-Q-2008-18,2018-12-06,Shallow Depth Reported,Port of Montreal,45.56914,-73.51592,8.9,json
2119,NW-Q-2009-18,2018-12-06,Shallow Depth Reported,Port of Montreal,45.55954,-73.52161,7.4,json
2122,NW-Q-2011-18,2018-12-06,Shallow Depth Reported,Tadoussac to Pointe à Michel,48.12222,-69.64167,11.8,json
2149,NW-Q-2063-18,2018-12-13,Shallow Depth Reported,Pointe-des-Monts to Anticosti - north Vicinity Sept-Îles Port,50.18191,-66.2531,8.0,json
2191,NW-Q-2172-18,2018-12-21,Shallow Depth Reported,Pointe-des-Monts to Anticosti - north Vicinity Sept-Îles Port,50.18503,-66.36542,1.0,json
2215,NW-Q-0009-19,2019-01-04,Shallow Depth Reported,Montréal to Trois-Rivières,45.62533,-73.49706,9.7,json
2221,NW-Q-0021-19,2019-01-07,Shallow Depth Reported,Montréal to Trois-Rivières,45.598,-73.50639,9.8,json
2233,NW-Q-0031-19,2019-01-09,Shallow Depth Reported,Magdalen Islands Vicinity Chenal de la Grande Entrée,47.55694,-61.56222,2.9,json
2236,NW-Q-0032-19,2019-01-09,Shallow Depth Reported,Magdalen Islands,47.62778,-61.51389,1.82,json
2239,NW-Q-0033-19,2019-01-09,Shallow Depth Reported,Magdalen Islands,47.21556,-61.98472,1.9,json
2242,NW-Q-0034-19,2019-01-09,Shallow Depth Reported,Magdalen Islands,47.38944,-61.79028,1.84,json
2291,NW-P-0080-19,2019-01-13,Lights Aids Davey Rock light buoy N32 LL 569.2,Queen Charlotte Strait,50.86008,-127.51936,,json
2300,NW-P-0082-19,2019-01-14,Lights Aids Davey Rock light buoy N32 LL 569.2,Queen Charlotte Strait,50.86008,-127.51936,,json
2309,NW-P-0084-19,2019-01-14,Lights Aids Vancouver Rock light and whistle buoy E54 LL 636,Central Coast from McInnes Island to Pine Island,52.3512,-128.50832,,json
2312,NW-P-0085-19,2019-01-14,Lights Aids Davey Rock light buoy N32 LL 569.2,Queen Charlotte Strait,50.86008,-127.51936,,json
