id,series,date,category,area,lat,lon,depth_m,src,block,hazard_p,hazard_p_500m,shoal_model_m,complete_m,nearest_sounding_km,nearest_sounding_m,survey_year_500m,in_domain,map_safe,pct_hazard,pct_nearest,pct_sigma,n_safe_cells
4,NW-P-1064-08,2008-07-22,Sandspit or Sandbar Change,Fraser River,49.19403,-122.66864,,json,b0044_0020.npz,1.0,1.0,11.1,-2.1,0.0,-2.1,2010,True,False,100.0,90.7,0.0,1859
16,NW-P-0549-13,2013-05-10,Submerged Object,Sechelt Inlet - Jervis Inlet,49.51204,-123.79009,,json,b0044_0020.npz,0.853,0.988,43.4,-31.5,0.1,-68.8,1948,True,True,96.0,89.1,96.6,88739
28,NW-P-0464-14,2014-03-24,Submerged Object,Fraser River,49.18056,-122.92472,,json,b0044_0020.npz,0.976,0.998,3.9,-8.7,0.22,-8.7,2011,True,False,92.2,91.2,90.1,3448
7175,NW-P-0431-19,2019-03-17,Lights Aids Rebecca Rock LL 471,Strait of Georgia,49.81372,-124.65972,,json,b0044_0020.npz,0.054,0.255,-37.1,-16.9,0.1,-11.5,0,True,False,85.4,99.9,99.8,110553
7706,NW-P-0454-19,2019-03-21,Lights Aids Rebecca Rock LL 471,Strait of Georgia,49.81372,-124.65972,,json,b0044_0020.npz,0.054,0.255,-37.1,-16.9,0.1,-11.5,0,True,False,85.4,99.9,99.8,110553
13334,NW-P-0667-19,2019-05-14,Submerged Object,Mainland South Coast Inlets,50.12292,-124.6911,,desc,b0044_0020.npz,0.613,0.957,6.7,-15.7,0.0,-15.7,0,True,False,78.7,92.6,0.0,47467
17960,NW-P-0842-19,2019-06-17,Buoys Aids Sentry Shoals ODAS light buoy 46131 LL 509.5,Strait of Georgia,49.90667,-124.985,,json,b0044_0020.npz,0.34,0.595,-19.4,-11.1,0.0,-11.1,0,True,False,88.6,99.7,0.0,72938
17963,NW-P-0843-19,2019-06-17,Buoys Aids Sentry Shoals ODAS light buoy 46131 LL 509.5,Strait of Georgia,49.90667,-124.985,,json,b0044_0020.npz,0.34,0.595,-19.4,-11.1,0.0,-11.1,0,True,False,88.6,99.7,0.0,72938
22235,NW-P-1025-19,2019-07-25,Lights Aids Rebecca Rock LL 471.0,Strait of Georgia,49.81372,-124.65972,,json,b0044_0020.npz,0.054,0.255,-37.1,-16.9,0.1,-11.5,0,True,False,85.4,99.9,99.8,110553
22595,NW-P-1043-19,2019-07-27,Lights Aids Rebecca Rock LL 471.0,Strait of Georgia,49.81372,-124.65972,,json,b0044_0020.npz,0.054,0.255,-37.1,-16.9,0.1,-11.5,0,True,False,85.4,99.9,99.8,110553
25727,NW-P-1198-19,2019-08-24,Buoys Aids Sentry Shoals ODAS light buoy 46131 LL 509.5,Strait of Georgia,49.90667,-124.985,,json,b0044_0020.npz,0.34,0.595,-19.4,-11.1,0.0,-11.1,0,True,False,88.6,99.7,0.0,72938
26126,NW-P-1211-19,2019-08-28,Buoys Aids Sentry Shoals ODAS light buoy 46131 LL 509.5,Strait of Georgia,49.90667,-124.985,,json,b0044_0020.npz,0.34,0.595,-19.4,-11.1,0.0,-11.1,0,True,False,88.6,99.7,0.0,72938
26129,NW-P-1210-19,2019-08-28,Buoys Aids Sentry Shoals ODAS light buoy 46131 LL 509.5,Strait of Georgia,49.90667,-124.985,,json,b0044_0020.npz,0.34,0.595,-19.4,-11.1,0.0,-11.1,0,True,False,88.6,99.7,0.0,72938
26303,NW-P-1229-19,2019-08-30,Shallow Depth Reported,Fraser River,49.13,-123.21667,,desc,b0044_0020.npz,0.937,0.999,-1.8,-0.3,0.0,-0.3,2011,True,False,97.7,99.9,0.0,51269
26303,NW-P-1229-19,2019-08-30,Shallow Depth Reported,Fraser River,49.13167,-123.22,,desc,b0044_0020.npz,0.95,0.997,-0.4,,0.1,0.6,2011,True,False,97.9,99.9,0.0,52554
31625,NW-P-1436-19,2019-10-21,Buoys Aids Dorcas Rock buoy P27,Strait of Georgia,49.31939,-124.19219,,json,b0044_0020.npz,0.849,0.937,17.1,-15.7,0.0,-15.7,2009,True,False,96.9,99.8,0.0,94375
34031,NW-P-1552-19,2019-11-15,Buoys Aids Dorcas Rock buoy P27,Strait of Georgia,49.31939,-124.19219,,json,b0044_0020.npz,0.849,0.937,17.1,-15.7,0.0,-15.7,2009,True,False,96.9,99.8,0.0,94375
34130,NW-P-1562-19,2019-11-16,Submerged Object,Fraser River,49.187,-122.91533,,json,b0044_0020.npz,0.936,0.998,3.5,-13.1,0.0,-13.1,2011,True,False,84.0,89.9,0.0,3495
35852,NW-P-1677-19,2019-12-04,Submerged Object,Fraser River,49.187,-122.91533,,json,b0044_0020.npz,0.936,0.998,3.5,-13.1,0.0,-13.1,2011,True,False,84.0,89.9,0.0,3495
36458,NW-P-1736-19,2019-12-12,Lights Aids Rebecca Rock LL 471.0,Strait of Georgia,49.81369,-124.65991,,json,b0044_0020.npz,0.054,0.255,-37.1,-16.9,0.1,-11.5,0,True,False,85.4,99.9,99.8,110553
36491,NW-P-1742-19,2019-12-12,Lights Aids Rebecca Rock LL 471.0,Strait of Georgia,49.81369,-124.65991,,json,b0044_0020.npz,0.054,0.255,-37.1,-16.9,0.1,-11.5,0,True,False,85.4,99.9,99.8,110553
40940,NW-P-0345-20,2020-02-28,Submerged Object,Fraser River Vancouver Harbour,49.32048,-123.2133,,desc,b0044_0020.npz,0.001,0.05,-32.0,-50.3,0.0,-50.3,2004,True,True,70.4,89.9,0.0,66182
41612,NW-P-0400-20,2020-03-12,Submerged Object,Fraser River,49.18056,-122.92472,,json,b0044_0020.npz,0.976,0.998,3.9,-8.7,0.22,-8.7,2011,True,False,92.2,91.2,90.1,3448
41618,NW-P-0402-20,2020-03-12,Submerged Object,Fraser River,49.15922,-122.98128,,desc,b0044_0020.npz,0.999,1.0,5.3,-8.0,0.1,1.0,2011,True,False,99.3,99.6,96.9,6849
42872,NW-P-0481-20,2020-04-04,Lights Aids Hudson Rocks LL 447.0,Strait of Georgia Vicinity Nanaimo Harbour,49.22374,-123.92794,,json,b0044_0020.npz,0.878,0.952,24.0,-8.2,0.0,-8.2,1990,True,False,97.6,100.0,0.0,103025
42875,NW-P-0514-20,2020-04-04,Submerged Object,Sechelt Inlet - Jervis Inlet,49.51203,-123.79008,,desc,b0044_0020.npz,0.853,0.988,43.4,-31.5,0.1,-68.8,1948,True,True,96.0,89.1,96.6,88739
43082,NW-P-0521-20,2020-04-06,Lights Aids Hudson Rocks LL 447.0,Strait of Georgia Vicinity Nanaimo Harbour,49.22374,-123.92794,,json,b0044_0020.npz,0.878,0.952,24.0,-8.2,0.0,-8.2,1990,True,False,97.6,100.0,0.0,103025
43175,NW-P-0527-20,2020-04-08,Lights Aids Hudson Rocks LL 447.0,Strait of Georgia Vicinity Nanaimo Harbour,49.22374,-123.92794,,json,b0044_0020.npz,0.878,0.952,24.0,-8.2,0.0,-8.2,1990,True,False,97.6,100.0,0.0,103025
44834,NW-P-0607-20,2020-05-03,Lights Aids Shoal Point LL 367.0,Fraser River,49.19561,-122.91552,,json,b0044_0020.npz,0.991,1.0,11.2,-0.6,0.0,-0.6,2011,True,False,97.2,98.6,0.0,3937
44867,NW-P-0610-20,2020-05-03,Lights Aids Shoal Point LL 367.0,Fraser River,49.19561,-122.91552,,json,b0044_0020.npz,0.991,1.0,11.2,-0.6,0.0,-0.6,2011,True,False,97.2,98.6,0.0,3937
45719,NW-P-0690-20,2020-05-12,Submerged Object,Howe Sound,49.691,-123.155,,desc,b0044_0020.npz,0.862,0.944,160.4,,0.1,0.2,2011,True,False,95.7,99.7,0.0,11524
45989,NW-P-0696-20,2020-05-14,Submerged Object,Howe Sound,49.691,-123.155,,desc,b0044_0020.npz,0.862,0.944,160.4,,0.1,0.2,2011,True,False,95.7,99.7,0.0,11524
46421,NW-P-0722-20,2020-05-19,Shallow Depth Reported,Fraser River,49.13,-123.21667,,json,b0044_0020.npz,0.937,0.999,-1.8,-0.3,0.0,-0.3,2011,True,False,97.7,99.9,0.0,51269
65327,NW-P-1572-20,2020-12-04,Lights Aids Thrasher Rock light LL 433,Strait of Georgia,49.15,-123.64167,,json,b0044_0020.npz,0.921,0.962,13.3,-6.2,0.0,-6.2,1978,True,False,98.9,100.0,0.0,112830
65351,NW-P-1573-20,2020-12-04,Lights Aids Thrasher Rock light LL 433,Strait of Georgia,49.15,-123.64167,,json,b0044_0020.npz,0.921,0.962,13.3,-6.2,0.0,-6.2,1978,True,False,98.9,100.0,0.0,112830
69002,NW-P-0156-21,2021-01-31,Submerged Object,Fraser River Vancouver Harbour Vicinity Indian Arm Anchorage November (N),49.28967,-122.96717,,desc,b0044_0020.npz,0.943,0.979,11.1,-19.5,0.0,-19.5,2006,True,False,90.6,94.7,0.0,10405
69041,NW-P-0161-21,2021-02-01,Submerged Object,Fraser River Vancouver Harbour Vicinity Indian Arm Anchorage November (N),49.28967,-122.96717,,json,b0044_0020.npz,0.943,0.979,11.1,-19.5,0.0,-19.5,2006,True,False,90.6,94.7,0.0,10405
69836,NW-P-0257-21,2021-02-16,Submerged Object,Sechelt Inlet - Jervis Inlet,49.51203,-123.79008,,desc,b0044_0020.npz,0.853,0.988,43.4,-31.5,0.1,-68.8,1948,True,True,96.0,89.1,96.6,88739
75437,NW-P-0617-21,2021-05-04,Submerged Object,Fraser River Vancouver Harbour,49.2735,-123.10383,,desc,b0044_0020.npz,0.986,1.0,10.9,-0.2,0.0,-0.2,2008,True,False,98.3,99.9,0.0,38721
75449,NW-P-0620-21,2021-05-05,Submerged Object,Fraser River Vancouver Harbour,49.27417,-123.10383,,desc,b0044_0020.npz,0.986,1.0,10.9,-0.2,0.0,-0.2,2008,True,False,98.3,99.9,0.0,38721
79801,NW-P-0824-21,2021-06-24,Uncharted Rock,Strait of Georgia,49.13385,-123.78105,0.3,desc,b0044_0020.npz,0.999,0.999,49.7,4.5,0.0,4.5,1962,True,False,99.9,100.0,0.0,85537
79804,NW-P-0825-21,2021-06-24,Shallow Depth Reported,Strait of Georgia,49.13385,-123.78105,,json,b0044_0020.npz,0.999,0.999,49.7,4.5,0.0,4.5,1962,True,False,99.9,100.0,0.0,85537
89087,NW-P-1214-21,2021-09-21,Uncharted Rock,Strait of Georgia,49.13385,-123.78105,,desc,b0044_0020.npz,0.999,0.999,49.7,4.5,0.0,4.5,1962,True,False,99.9,100.0,0.0,85537
89090,NW-P-1215-21,2021-09-21,Shallow Depth Reported,Strait of Georgia,49.13385,-123.78105,,json,b0044_0020.npz,0.999,0.999,49.7,4.5,0.0,4.5,1962,True,False,99.9,100.0,0.0,85537
99683,NW-P-0244-22,2022-02-18,Submerged Object,Fraser River Vancouver Harbour,49.31292,-123.12753,,desc,b0044_0020.npz,0.96,0.997,29.3,0.2,0.0,0.2,2008,True,False,97.3,99.9,0.0,45605
100589,NW-P-0327-22,2022-03-11,Submerged Object,Fraser River Vancouver Harbour,49.31292,-123.12753,,desc,b0044_0020.npz,0.96,0.997,29.3,0.2,0.0,0.2,2008,True,False,97.3,99.9,0.0,45605
115745,NW-P-1082-22,2022-08-22,Shallow Depth Reported,Strait of Georgia,49.51047,-123.91425,0.5,desc,b0044_0020.npz,0.952,0.982,59.5,-3.4,0.0,-3.4,1993,True,False,99.2,99.8,0.0,104843
116792,NW-P-1167-22,2022-09-04,Submerged Object,Strait of Georgia,49.3806,-123.78925,,desc,b0044_0020.npz,0.0,0.0,-131.5,-196.5,0.0,-196.5,2002,True,True,0.0,59.8,0.0,131938
117971,NW-P-1248-22,2022-09-18,Submerged Object,Strait of Georgia Vicinity Nanaimo Harbour,49.21983,-123.89017,,desc,b0044_0020.npz,0.776,0.895,15.2,-27.0,0.0,-27.0,2002,True,True,95.7,98.6,0.0,108309
119024,NW-P-1292-22,2022-09-28,Submerged Object,Fraser River,49.15922,-122.98128,,json,b0044_0020.npz,0.999,1.0,5.3,-8.0,0.1,1.0,2011,True,False,99.3,99.6,96.9,6849
124073,NW-P-1592-22,2022-11-26,Submerged Object,Strait of Georgia Vicinity Nanaimo Harbour,49.21983,-123.89017,,json,b0044_0020.npz,0.776,0.895,15.2,-27.0,0.0,-27.0,2002,True,True,95.7,98.6,0.0,108309
125387,NW-P-1714-22,2022-12-13,Buoys Aids Calamity Shoal light buoy Q65 LL 395.3,Fraser River Vancouver Harbour,49.31122,-123.12686,,json,b0044_0020.npz,0.91,0.997,15.2,-7.7,0.0,-7.7,2008,True,False,95.2,98.9,0.0,45659
125396,NW-P-1715-22,2022-12-13,Lights Aids Hudson Rocks light LL 447,Strait of Georgia Vicinity Nanaimo Harbour,49.22374,-123.92794,,json,b0044_0020.npz,0.878,0.952,24.0,-8.2,0.0,-8.2,1990,True,False,97.6,100.0,0.0,103025
125993,NW-P-1757-22,2022-12-23,Submerged Object,Strait of Georgia,49.40037,-123.50393,,desc,b0044_0020.npz,0.997,1.0,52.9,2.9,0.0,2.9,2010,True,False,99.9,100.0,0.0,112237
127328,NW-P-0041-23,2023-01-10,Lights Aids Hudson Rocks light LL 447,Strait of Georgia Vicinity Nanaimo Harbour,49.22374,-123.92794,,json,b0044_0020.npz,0.878,0.952,24.0,-8.2,0.0,-8.2,1990,True,False,97.6,100.0,0.0,103025
127397,NW-P-0056-23,2023-01-11,Shallow Depth Reported,Strait of Georgia,49.51047,-123.91425,0.5,desc,b0044_0020.npz,0.952,0.982,59.5,-3.4,0.0,-3.4,1993,True,False,99.2,99.8,0.0,104843
130723,NW-P-0359-23,2023-03-17,Buoys Aids Dorcas Rock green spar buoy P27,Strait of Georgia,49.31939,-124.19219,,json,b0044_0020.npz,0.849,0.937,17.1,-15.7,0.0,-15.7,2009,True,False,96.9,99.8,0.0,94375
130750,NW-P-0365-23,2023-03-18,Buoys Aids Dorcas Rock green spar buoy P27,Strait of Georgia,49.31939,-124.19219,,json,b0044_0020.npz,0.849,0.937,17.1,-15.7,0.0,-15.7,2009,True,False,96.9,99.8,0.0,94375
130882,NW-P-0379-23,2023-03-21,Submerged Object,Fraser River Vicinity Barnston Island,49.21056,-122.7325,3.3,json,b0044_0020.npz,1.0,1.0,8.9,-1.9,0.0,-1.9,2010,True,False,100.0,93.8,0.0,2680
132416,NW-P-0487-23,2023-04-14,Submerged Object,Fraser River Vicinity Barnston Island,49.21056,-122.7325,,json,b0044_0020.npz,1.0,1.0,8.9,-1.9,0.0,-1.9,2010,True,False,100.0,93.8,0.0,2680
139415,NW-P-0814-23,2023-06-27,Buoys Aids Calamity Shoal light buoy Q65 LL 395.3,Fraser River Vancouver Harbour,49.31122,-123.12686,,json,b0044_0020.npz,0.91,0.997,15.2,-7.7,0.0,-7.7,2008,True,False,95.2,98.9,0.0,45659
150161,NW-P-1367-23,2023-10-16,Shallow Depth Reported,Fraser River,49.31497,-122.67717,2.5,desc,b0044_0020.npz,0.894,0.943,57.3,-2.5,0.0,-2.5,2010,True,False,57.4,95.4,0.0,7036
154715,NW-P-1718-23,2023-12-21,Shallow Depth Reported,Fraser River,49.31497,-122.67717,2.5,desc,b0044_0020.npz,0.894,0.943,57.3,-2.5,0.0,-2.5,2010,True,False,57.4,95.4,0.0,7036
156451,NW-P-0170-24,2024-01-26,Uncharted Submarine Cables,Strait of Georgia,49.25375,-124.12947,,json,b0044_0020.npz,0.983,0.997,25.8,-14.6,0.0,-14.6,1997,True,False,99.8,99.9,0.0,81963
156454,NW-P-0171-24,2024-01-26,Uncharted Submarine Cables,Strait of Georgia,49.78612,-124.99232,,json,b0044_0020.npz,0.908,0.958,21.6,,0.14,-0.1,0,True,False,97.5,100.0,0.0,75959
156457,NW-P-0172-24,2024-01-26,Uncharted Rock,Sechelt Inlet - Jervis Inlet,49.8627,-124.01832,,desc,b0044_0020.npz,0.708,0.955,13.4,-93.4,0.0,-93.4,1974,True,True,88.5,67.1,0.0,35295
162964,NW-P-1289-24,2024-08-15,Buoys Aids Calamity Shoal light buoy Q65 LL 395.3,Vancouver Harbour,49.31122,-123.12686,,json,b0044_0020.npz,0.91,0.997,15.2,-7.7,0.0,-7.7,2008,True,False,95.2,98.9,0.0,45659
163110,NW-P-1308-24,2024-08-18,Buoys Aids Calamity Shoal light buoy Q65 LL 395.3,Vancouver Harbour,49.31122,-123.12686,,json,b0044_0020.npz,0.91,0.997,15.2,-7.7,0.0,-7.7,2008,True,False,95.2,98.9,0.0,45659
170419,NW-P-0701-25,2025-05-18,Lights Aids Hudson Rocks light LL 447,Strait of Georgia Vicinity Nanaimo Harbour,49.22374,-123.92794,,json,b0044_0020.npz,0.878,0.952,24.0,-8.2,0.0,-8.2,1990,True,False,97.6,100.0,0.0,103025
170548,NW-P-0720-25,2025-05-22,Lights Aids Hudson Rocks light LL 447,Strait of Georgia Vicinity Nanaimo Harbour,49.22374,-123.92794,,json,b0044_0020.npz,0.878,0.952,24.0,-8.2,0.0,-8.2,1990,True,False,97.6,100.0,0.0,103025
173137,NW-P-1066-25,2025-08-07,Submerged Object,Vancouver Harbour,49.29,-123.24783,3.0,desc,b0044_0020.npz,0.997,1.0,5.9,-24.6,0.0,-24.6,2004,True,True,99.7,98.3,0.0,77787
173138,NW-P-1067-25,2025-08-07,Submerged Object,Vancouver Harbour,49.29,-123.24783,,desc,b0044_0020.npz,0.997,1.0,5.9,-24.6,0.0,-24.6,2004,True,True,99.7,98.3,0.0,77787
173715,NW-P-1184-25,2025-08-23,Submerged Object,Fraser River - North Arm,49.21138,-123.16138,,desc,b0044_0020.npz,0.994,1.0,14.7,1.4,0.0,1.4,2009,True,False,99.2,100.0,0.0,49844
174179,NW-P-1264-25,2025-09-08,Submerged Object,Fraser River - North Arm,49.21138,-123.16138,,json,b0044_0020.npz,0.994,1.0,14.7,1.4,0.0,1.4,2009,True,False,99.2,100.0,0.0,49844
175247,NW-P-1445-25,2025-10-15,Submerged Object,Vancouver Harbour,49.27917,-123.15305,,desc,b0044_0020.npz,1.0,1.0,8.2,-5.1,0.0,-5.1,2011,True,False,100.0,99.6,0.0,52622
175248,NW-P-1446-25,2025-10-15,Submerged Object,Vancouver Harbour,49.27917,-123.15305,,json,b0044_0020.npz,1.0,1.0,8.2,-5.1,0.0,-5.1,2011,True,False,100.0,99.6,0.0,52622
175583,NW-P-1529-25,2025-10-30,Lights Aids Hudson Rocks light LL 447,Strait of Georgia Vicinity Nanaimo Harbour,49.22374,-123.92794,,json,b0044_0020.npz,0.878,0.952,24.0,-8.2,0.0,-8.2,1990,True,False,97.6,100.0,0.0,103025
175679,NW-P-1542-25,2025-11-01,Lights Aids Hudson Rocks light LL 447,Strait of Georgia Vicinity Nanaimo Harbour,49.22374,-123.92794,,json,b0044_0020.npz,0.878,0.952,24.0,-8.2,0.0,-8.2,1990,True,False,97.6,100.0,0.0,103025
175680,NW-P-1543-25,2025-11-01,Lights Aids Hudson Rocks light LL 447,Strait of Georgia Vicinity Nanaimo Harbour,49.22374,-123.92794,,json,b0044_0020.npz,0.878,0.952,24.0,-8.2,0.0,-8.2,1990,True,False,97.6,100.0,0.0,103025
175681,NW-P-1544-25,2025-11-01,Lights Aids Hudson Rocks light LL 447,Strait of Georgia Vicinity Nanaimo Harbour,49.22374,-123.92794,,json,b0044_0020.npz,0.878,0.952,24.0,-8.2,0.0,-8.2,1990,True,False,97.6,100.0,0.0,103025
175757,NW-P-1573-25,2025-11-04,Submerged Object,Strait of Georgia,49.40037,-123.50393,,desc,b0044_0020.npz,0.997,1.0,52.9,2.9,0.0,2.9,2010,True,False,99.9,100.0,0.0,112237
176257,NW-P-1705-25,2025-11-21,Lights Aids Hudson Rocks light LL 447,Strait of Georgia Vicinity Nanaimo Harbour,49.22374,-123.92794,,json,b0044_0020.npz,0.878,0.952,24.0,-8.2,0.0,-8.2,1990,True,False,97.6,100.0,0.0,103025
176535,NW-P-1762-25,2025-12-02,Buoys Aids Rogers Reef shoal light LF 433.3,Strait of Georgia,49.13115,-123.69071,,json,b0044_0020.npz,0.998,1.0,23.8,2.7,0.0,2.7,1999,True,False,99.9,100.0,0.0,96932
176603,NW-P-1768-25,2025-12-03,Lights Aids Thrasher Rock light LL 433,Strait of Georgia,49.15,-123.64167,,json,b0044_0020.npz,0.921,0.962,13.3,-6.2,0.0,-6.2,1978,True,False,98.9,100.0,0.0,112830
176636,NW-P-1779-25,2025-12-03,Lights Aids Thrasher Rock light LL 433,Strait of Georgia,49.15,-123.64167,,json,b0044_0020.npz,0.921,0.962,13.3,-6.2,0.0,-6.2,1978,True,False,98.9,100.0,0.0,112830
176754,NW-P-1795-25,2025-12-08,Buoys Aids Rogers Reef shoal light LF 433.3,Strait of Georgia,49.13115,-123.69071,,json,b0044_0020.npz,0.998,1.0,23.8,2.7,0.0,2.7,1999,True,False,99.9,100.0,0.0,96932
176862,NW-P-1825-25,2025-12-12,Lights Aids Gibsons Landing Rock light LL 430,Strait of Georgia,49.39889,-123.49856,,json,b0044_0020.npz,0.973,1.0,33.5,-20.3,0.0,-20.3,2010,True,False,99.4,99.6,0.0,111893
177021,NW-P-1895-25,2025-12-17,Lights Aids Gibsons Landing Rock light LL 430,Strait of Georgia,49.39889,-123.49856,,json,b0044_0020.npz,0.973,1.0,33.5,-20.3,0.0,-20.3,2010,True,False,99.4,99.6,0.0,111893
178254,NW-P-0319-26,2026-02-28,Buoys Aids Clarke Rock light LL 447.2,Strait of Georgia Vicinity Nanaimo Harbour,49.22539,-123.94141,,json,b0044_0020.npz,0.903,0.992,20.8,-17.9,0.0,-17.9,1990,True,False,98.2,100.0,0.0,101338
178284,NW-P-0328-26,2026-03-02,Buoys Aids Clarke Rock light LL 447.2,Strait of Georgia Vicinity Nanaimo Harbour,49.22539,-123.94141,,json,b0044_0020.npz,0.903,0.992,20.8,-17.9,0.0,-17.9,1990,True,False,98.2,100.0,0.0,101338
180480,NW-P-0674-26,2026-05-13,Submerged Object,Vancouver Harbour,49.28068,-123.15055,3.6,desc,b0044_0020.npz,1.0,1.0,7.4,-5.7,0.0,-5.7,2011,True,False,100.0,99.5,0.0,51856
180480,NW-P-0674-26,2026-05-13,Submerged Object,Vancouver Harbour,49.28207,-123.15467,4.4,desc,b0044_0020.npz,0.999,1.0,3.7,-7.2,0.0,-7.2,2011,True,False,99.9,99.4,0.0,53045
180480,NW-P-0674-26,2026-05-13,Submerged Object,Vancouver Harbour,49.2863,-123.17832,12.0,desc,b0044_0020.npz,0.914,0.972,-4.3,-12.7,0.0,-12.7,2008,True,False,96.2,99.3,0.0,59610
180480,NW-P-0674-26,2026-05-13,Submerged Object,Vancouver Harbour,49.28272,-123.16055,7.0,desc,b0044_0020.npz,0.993,1.0,0.8,-8.0,0.0,-8.0,2008,True,False,99.2,99.4,0.0,54584
184114,NW-P-1079-26,2026-08-06,Submerged Object,Vancouver Harbour,49.28068,-123.15054,,json,b0044_0020.npz,1.0,1.0,7.4,-5.7,0.0,-5.7,2011,True,False,100.0,99.5,0.0,51856
250,NW-P-0578-18,2018-05-01,Aids to Navigation (Other) Aids Gayward Rock LL 81,West Coast Vancouver Island North,50.02092,-127.39098,,json,b0044_0019.npz,0.999,1.0,6.5,-7.4,0.0,-7.4,2000,True,False,99.9,99.6,0.0,102750
280,NW-P-0623-18,2018-05-10,Aids to Navigation (Other) Aids Mist Rock LL 74.5,West Coast Vancouver Island North,50.42969,-127.50102,,json,b0044_0019.npz,0.475,0.864,-12.7,-20.7,0.0,-20.7,1982,True,False,36.2,91.5,0.0,11452
286,NW-P-0627-18,2018-05-11,Aids to Navigation (Other) Aids McNiffe Rock LL 73.4,West Coast Vancouver Island North,50.52144,-127.61244,,json,b0044_0019.npz,0.905,0.972,10.3,-17.8,0.0,-17.8,1982,True,False,86.5,93.1,0.0,11573
676,NW-P-0029-19,2019-01-05,Lights Aids Rock Point LL 519,Johnstone Strait,50.34119,-125.50164,,json,b0044_0019.npz,0.75,0.895,26.5,-18.1,0.1,-2.7,2006,True,False,84.6,99.2,91.7,35173
701,NW-P-0043-19,2019-01-08,Lights Aids Rock Point LL519,Johnstone Strait,50.34119,-125.50164,,json,b0044_0019.npz,0.75,0.895,26.5,-18.1,0.1,-2.7,2006,True,False,84.6,99.2,91.7,35173
707,NW-P-0044-19,2019-01-08,Lights Aids Rock Point LL519,Johnstone Strait,50.34119,-125.50164,,json,b0044_0019.npz,0.75,0.895,26.5,-18.1,0.1,-2.7,2006,True,False,84.6,99.2,91.7,35173
1220,NW-P-0066-19,2019-01-10,Buoys Aids Rock Point LL519,Johnstone Strait,50.34119,-125.50164,,json,b0044_0019.npz,0.75,0.895,26.5,-18.1,0.1,-2.7,2006,True,False,84.6,99.2,91.7,35173
4622,NW-P-0196-19,2019-02-01,Buoys Aids Rock Point LL519,Johnstone Strait,50.34119,-125.50164,,json,b0044_0019.npz,0.75,0.895,26.5,-18.1,0.1,-2.7,2006,True,False,84.6,99.2,91.7,35173
23012,NW-P-1055-19,2019-07-31,Shoal,West Coast Vancouver Island South,49.2565,-126.05958,0.8,desc,b0044_0019.npz,1.0,1.0,13.3,-1.7,0.0,-1.7,0,True,False,100.0,99.8,0.0,72510
23396,NW-P-1081-19,2019-08-02,Shoal,West Coast Vancouver Island South,49.24601,-126.07825,1.7,json,b0044_0019.npz,1.0,1.0,8.1,0.5,0.0,0.5,0,True,False,100.0,99.9,0.0,77620
26426,NW-P-1234-19,2019-09-01,Submerged Object,Strait of Georgia,49.86208,-125.27293,,desc,b0044_0019.npz,1.0,1.0,231.1,,9.0,2.1,,False,False,100.0,100.0,0.0,22594
32039,NW-P-1456-19,2019-10-25,Submerged Object,Strait of Georgia,49.86208,-125.27293,,desc,b0044_0019.npz,1.0,1.0,231.1,,9.0,2.1,,False,False,100.0,100.0,0.0,22594
35915,NW-P-1682-19,2019-12-04,Shoal,West Coast Vancouver Island South,49.2565,-126.05958,,json,b0044_0019.npz,1.0,1.0,13.3,-1.7,0.0,-1.7,0,True,False,100.0,99.8,0.0,72510
35918,NW-P-1683-19,2019-12-04,Shoal,West Coast Vancouver Island South,49.24601,-126.07825,,json,b0044_0019.npz,1.0,1.0,8.1,0.5,0.0,0.5,0,True,False,100.0,99.9,0.0,77620
63584,NW-P-1438-20,2020-11-13,Submerged Object,Mainland South Coast Inlets,50.11858,-125.07435,,desc,b0044_0019.npz,0.866,0.973,1.8,-3.6,0.0,-3.6,0,True,False,94.0,99.4,0.0,42535
64043,NW-P-1475-20,2020-11-17,Submerged Object,Mainland South Coast Inlets,50.11858,-125.07435,,desc,b0044_0019.npz,0.866,0.973,1.8,-3.6,0.0,-3.6,0,True,False,94.0,99.4,0.0,42535
64103,NW-P-1486-20,2020-11-18,Buoys Aids Buchholz Rock light buoy M14 LL 73.5,West Coast Vancouver Island North,50.48831,-127.57365,,json,b0044_0019.npz,0.827,0.945,23.2,-17.2,0.0,-17.2,1982,True,False,74.1,92.2,0.0,11737
64793,NW-P-1526-20,2020-11-27,Buoys Aids Buchholz Rock light buoy M14 LL 73.5,West Coast Vancouver Island North,50.48831,-127.57365,,json,b0044_0019.npz,0.827,0.945,23.2,-17.2,0.0,-17.2,1982,True,False,74.1,92.2,0.0,11737
65687,NW-P-1582-20,2020-12-08,Buoys Aids Buchholz Rock light buoy M14 LL 73.5,West Coast Vancouver Island North,50.48831,-127.57365,,json,b0044_0019.npz,0.827,0.945,23.2,-17.2,0.0,-17.2,1982,True,False,74.1,92.2,0.0,11737
67052,NW-P-1704-20,2020-12-25,Submerged Object,Queen Charlotte Strait,50.59222,-127.08667,,desc,b0044_0019.npz,0.957,0.978,22.2,-4.8,0.0,-4.8,0,True,False,99.5,99.9,0.0,75747
79085,NW-P-0788-21,2021-06-16,Shallow Depth Reported,Strait of Georgia,50.03588,-125.24163,,desc,b0044_0019.npz,1.0,1.0,19.2,0.3,0.0,0.3,1981,True,False,100.0,100.0,0.0,39489
