id,series,date,category,area,lat,lon,depth_m,src
173956,NW-M-1292-25,2025-08-31,Shallow Depth Reported,"Grand Manan Vicinity Campobello Island, NB",44.93683,-66.96567,,desc
173956,NW-M-1292-25,2025-08-31,Shallow Depth Reported,"Grand Manan Vicinity Campobello Island, NB",44.934,-66.964,,desc
173957,NW-M-1293-25,2025-08-31,Shoal,Cabot Strait - south,46.11952,-59.4819,,desc
174007,NW-M-1301-25,2025-09-02,Shallow Depth Reported,"Grand Manan Vicinity Passamaquoddy Bay, NB",45.08133,-66.91767,,desc
174108,NW-N-0667-25,2025-09-05,Buoys Aids Cox Rock light buoy QE3 LL 145.82,Southwest Coast,47.63117,-58.43067,,json
174146,NW-M-1335-25,2025-09-05,Shallow Depth Reported,Grand Manan Vicinity Passamaquoddy Bay,44.9845,-66.95133,,desc
174146,NW-M-1335-25,2025-09-05,Shallow Depth Reported,Grand Manan Vicinity Passamaquoddy Bay,44.989,-66.94583,,desc
174146,NW-M-1335-25,2025-09-05,Shallow Depth Reported,Grand Manan Vicinity Passamaquoddy Bay,44.99267,-66.94367,,desc
174146,NW-M-1335-25,2025-09-05,Shallow Depth Reported,Grand Manan Vicinity Passamaquoddy Bay,45.00667,-66.93767,,desc
174289,NW-N-0694-25,2025-09-11,Buoys Aids Gibraltor Rock light buoy PX2 LL 15.5,South Coast,47.22817,-54.04758,,json
174435,NW-A-0272-25,2025-09-17,Shoal,Shipping Safety Control Zone 15,65.02052,-63.3808,,desc
174435,NW-A-0272-25,2025-09-17,Shoal,Shipping Safety Control Zone 15,64.95855,-63.08733,,desc
174435,NW-A-0272-25,2025-09-17,Shoal,Shipping Safety Control Zone 15,65.15387,-62.87625,,desc
174435,NW-A-0272-25,2025-09-17,Shoal,Shipping Safety Control Zone 15,65.18608,-63.15128,,desc
174440,NW-A-0271-25,2025-09-17,Shoal,Shipping Safety Control Zone 10,65.56925,-62.22748,,desc
174440,NW-A-0271-25,2025-09-17,Shoal,Shipping Safety Control Zone 10,65.56715,-62.21623,,desc
174440,NW-A-0271-25,2025-09-17,Shoal,Shipping Safety Control Zone 10,65.5541,-62.2222,,desc
174440,NW-A-0271-25,2025-09-17,Shoal,Shipping Safety Control Zone 10,65.55807,-62.23387,,desc
174441,NW-A-0270-25,2025-09-17,Shoal,Shipping Safety Control Zone 10,65.2491,-63.05488,,desc
174441,NW-A-0270-25,2025-09-17,Shoal,Shipping Safety Control Zone 10,65.25262,-63.02147,,desc
174481,NW-C-2963-25,2025-09-18,Shallow Depth Reported,Cornwall to Montréal - west Vicinity Summerstown,45.05002,-74.57572,,desc
174481,NW-C-2963-25,2025-09-18,Shallow Depth Reported,Cornwall to Montréal - west Vicinity Summerstown,45.05003,-74.57305,,desc
174481,NW-C-2963-25,2025-09-18,Shallow Depth Reported,Cornwall to Montréal - west Vicinity Summerstown,45.0462,-74.57487,,desc
174481,NW-C-2963-25,2025-09-18,Shallow Depth Reported,Cornwall to Montréal - west Vicinity Summerstown,45.0462,-74.57953,,desc
174549,NW-M-1426-25,2025-09-21,Submerged Object,"Southwestern Shore Vicinity Head of St. Margarets Bay, NS",44.68463,-63.90797,,desc
174711,NW-A-0289-25,2025-09-27,Shallow Depth Reported,Shipping Safety Control Zone 6,71.36372,-96.78643,42.0,desc
174715,NW-A-0290-25,2025-09-27,Shallow Depth Reported,Shipping Safety Control Zone 6,71.30063,-96.87685,37.6,desc
174754,NW-M-1476-25,2025-09-29,Shallow Depth Reported,Southwestern Shore Vicinity LaHave River,44.31822,-64.40603,,desc
174754,NW-M-1476-25,2025-09-29,Shallow Depth Reported,Southwestern Shore Vicinity LaHave River,44.3203,-64.39978,,desc
174754,NW-M-1476-25,2025-09-29,Shallow Depth Reported,Southwestern Shore Vicinity LaHave River,44.30685,-64.36735,,desc
174754,NW-M-1476-25,2025-09-29,Shallow Depth Reported,Southwestern Shore Vicinity LaHave River,44.30297,-64.36762,,desc
174754,NW-M-1476-25,2025-09-29,Shallow Depth Reported,Southwestern Shore Vicinity LaHave River,44.30467,-64.37987,,desc
174754,NW-M-1476-25,2025-09-29,Shallow Depth Reported,Southwestern Shore Vicinity LaHave River,44.30932,-64.3891,,desc
174754,NW-M-1476-25,2025-09-29,Shallow Depth Reported,Southwestern Shore Vicinity LaHave River,44.31508,-64.39688,,desc
174785,NW-A-0295-25,2025-09-29,Shallow Depth Reported,Shipping Safety Control Zone 1 Vicinity Erskine Inlet,76.6726,-102.27703,33.57,desc
174819,NW-A-0299-25,2025-10-01,Shallow Depth Reported,Shipping Safety Control Zone 6,71.38027,-96.6878,29.3,desc
174819,NW-A-0299-25,2025-10-01,Shallow Depth Reported,Shipping Safety Control Zone 6,71.36745,-96.67887,26.6,desc
174819,NW-A-0299-25,2025-10-01,Shallow Depth Reported,Shipping Safety Control Zone 6,71.35888,-96.76315,11.3,desc
174819,NW-A-0299-25,2025-10-01,Shallow Depth Reported,Shipping Safety Control Zone 6,71.35333,-96.74422,11.3,desc
174819,NW-A-0299-25,2025-10-01,Shallow Depth Reported,Shipping Safety Control Zone 6,71.34315,-96.75563,28.4,desc
174819,NW-A-0299-25,2025-10-01,Shallow Depth Reported,Shipping Safety Control Zone 6,71.3047,-96.81715,28.35,desc
174819,NW-A-0299-25,2025-10-01,Shallow Depth Reported,Shipping Safety Control Zone 6,71.29075,-96.81312,41.0,desc
175021,NW-M-1535-25,2025-10-07,Shallow Depth Reported,"Fundy Vicinity Digby, N.S.",44.63705,-65.74902,,desc
175021,NW-M-1535-25,2025-10-07,Shallow Depth Reported,"Fundy Vicinity Digby, N.S.",44.62758,-65.74947,,desc
175021,NW-M-1535-25,2025-10-07,Shallow Depth Reported,"Fundy Vicinity Digby, N.S.",44.62483,-65.7509,,desc
175021,NW-M-1535-25,2025-10-07,Shallow Depth Reported,"Fundy Vicinity Digby, N.S.",44.62977,-65.75027,,desc
175021,NW-M-1535-25,2025-10-07,Shallow Depth Reported,"Fundy Vicinity Digby, N.S.",44.63032,-65.7504,,desc
175021,NW-M-1535-25,2025-10-07,Shallow Depth Reported,"Fundy Vicinity Digby, N.S.",44.63168,-65.75,,desc
175021,NW-M-1535-25,2025-10-07,Shallow Depth Reported,"Fundy Vicinity Digby, N.S.",45.63715,-65.75198,,desc
175039,NW-M-1539-25,2025-10-07,Shallow Depth Reported,Southwestern Shore Vicinity LaHave River,44.24367,-64.36938,,desc
175039,NW-M-1539-25,2025-10-07,Shallow Depth Reported,Southwestern Shore Vicinity LaHave River,44.17255,-64.32373,7.1,desc
175039,NW-M-1539-25,2025-10-07,Shallow Depth Reported,Southwestern Shore Vicinity LaHave River,44.1729,-64.32532,7.1,desc
175039,NW-M-1539-25,2025-10-07,Shallow Depth Reported,Southwestern Shore Vicinity LaHave River,44.17683,-64.32732,8.0,desc
175039,NW-M-1539-25,2025-10-07,Shallow Depth Reported,Southwestern Shore Vicinity LaHave River,44.23025,-64.37628,,desc
175311,NW-N-0809-25,2025-10-18,Buoys Aids Lamb Rock North Cardinal light buoy MLR LL 7.4,South Coast,46.46601,-54.02884,,json
175349,NW-A-0342-25,2025-10-20,Shoal,Shipping Safety Control Zone 6 Vicinity Franklin Strait,71.35125,-96.89827,,desc
175428,NW-C-3274-25,2025-10-23,Submerged Object,Lake Ontario Vicinity Hamilton Harbour,43.29217,-79.829,,desc
175605,NW-A-0355-25,2025-10-30,Shallow Depth Reported,Ungava,58.81668,-68.31688,2.3,desc
175605,NW-A-0355-25,2025-10-30,Shallow Depth Reported,Ungava,58.82793,-68.2758,5.8,desc
175605,NW-A-0355-25,2025-10-30,Shallow Depth Reported,Ungava,58.82913,-68.26533,3.9,desc
175605,NW-A-0355-25,2025-10-30,Shallow Depth Reported,Ungava,58.23377,-68.27708,4.2,desc
175605,NW-A-0355-25,2025-10-30,Shallow Depth Reported,Ungava,58.22895,-68.28207,3.6,desc
175605,NW-A-0355-25,2025-10-30,Shallow Depth Reported,Ungava,58.17493,-68.31945,4.6,desc
175605,NW-A-0355-25,2025-10-30,Shallow Depth Reported,Ungava,58.17288,-68.32103,4.2,desc
175605,NW-A-0355-25,2025-10-30,Shallow Depth Reported,Ungava,58.10952,-68.31463,6.7,desc
175605,NW-A-0355-25,2025-10-30,Shallow Depth Reported,Ungava,58.09822,-68.36425,2.7,desc
175605,NW-A-0355-25,2025-10-30,Shallow Depth Reported,Ungava,58.09833,-68.36817,1.8,desc
175605,NW-A-0355-25,2025-10-30,Shallow Depth Reported,Ungava,58.0983,-68.37062,3.0,desc
175605,NW-A-0355-25,2025-10-30,Shallow Depth Reported,Ungava,58.09063,-68.39272,0.4,desc
175763,NW-C-3406-25,2025-11-04,Shallow Depth Reported,Anticosti Vicinity Havre-Saint-Pierre Port,50.23767,-63.60895,10.1,json
175876,NW-M-1690-25,2025-11-09,Submerged Object,Grand Manan Vicinity Meteghan,44.19389,-66.16583,0.5,json
176565,NW-C-3698-25,2025-12-02,Submerged Object,Montréal to Trois-Rivières Vicinity Îlet Vert,45.69997,-73.44767,,desc
177480,NW-P-0060-26,2026-01-12,Lights Aids Blackrock Point sector light LL 665.41,North Coast,53.20846,-129.34423,,json
177885,NW-C-0156-26,2026-02-06,Shallow Depth Reported,Lake Superior Vicinity Port of Thunder Bay,48.41412,-89.22033,8.0,desc
178339,NW-C-0288-26,2025-05-27,Shallow Depth Confirmed,Trois-Rivières to Donnacona,46.40564,-72.3828,10.5,json
178343,NW-C-0292-26,2025-07-04,Shallow Depth Confirmed,Trois-Rivières to Donnacona,46.61785,-71.95661,8.2,json
178345,NW-C-0294-26,2025-07-04,Shallow Depth Confirmed,Trois-Rivières to Donnacona,46.62166,-71.94881,10.1,json
178575,NW-M-0209-26,2026-03-03,Submerged Object,Halifax Harbour and Approaches Vicinity Georges Island,44.64378,-63.55712,5.0,desc
178575,NW-M-0209-26,2026-03-03,Submerged Object,Halifax Harbour and Approaches Vicinity Georges Island,44.64295,-63.55612,,desc
178575,NW-M-0209-26,2026-03-03,Submerged Object,Halifax Harbour and Approaches Vicinity Georges Island,44.64208,-63.55555,,desc
178719,NW-P-0371-26,2026-03-13,Shallow Depth Reported,Hecate Strait,52.95453,-131.90228,,desc
178744,NW-C-0581-26,2026-03-13,Submerged Object,Port of Trois-Rivieres Vicinity Trois-Rivières,46.33653,-72.54176,3.0,json
178786,NW-M-0245-26,2026-03-16,Shallow Depth Confirmed,Lurcher,43.82373,-66.13558,0.8,desc
178786,NW-M-0245-26,2026-03-16,Shallow Depth Confirmed,Lurcher,43.82817,-66.13182,2.3,desc
178786,NW-M-0245-26,2026-03-16,Shallow Depth Confirmed,Lurcher,43.83262,-66.1245,3.3,desc
178786,NW-M-0245-26,2026-03-16,Shallow Depth Confirmed,Lurcher,43.8378,-66.12237,2.9,desc
178786,NW-M-0245-26,2026-03-16,Shallow Depth Confirmed,Lurcher,43.84818,-66.12637,5.0,desc
178887,NW-C-0640-26,2026-03-21,Submerged Object,Magdalen Islands Vicinity Cap-Aux-Meules,47.36395,-61.81057,,desc
178917,NW-P-0426-26,2026-03-23,Aids to Navigation (Other) Aids Mackie Rock port daybeacon,Dixon Entrance West,53.69417,-132.32263,,desc
178948,NW-M-0269-26,2026-03-25,Shallow Depth Confirmed,Southwestern Shore Vicinity LaHave,44.2608,-64.34672,5.5,desc
178948,NW-M-0269-26,2026-03-25,Shallow Depth Confirmed,Southwestern Shore Vicinity LaHave,44.2604,-64.34438,5.5,desc
178948,NW-M-0269-26,2026-03-25,Shallow Depth Confirmed,Southwestern Shore Vicinity LaHave,44.2622,-64.36203,5.5,desc
178948,NW-M-0269-26,2026-03-25,Shallow Depth Confirmed,Southwestern Shore Vicinity LaHave,44.26522,-64.3613,5.5,desc
179015,NW-N-0183-26,2026-03-29,Buoys Aids Gregory Rock light buoy PR3 LL 66.5,South Coast,47.03343,-55.12133,,json
179084,NW-P-0475-26,2026-04-01,Submerged Object,Fraser River - North Arm,49.2104,-123.1565,,desc
179368,NW-C-0841-26,2026-04-13,Sandspit or Sandbar Change,Magdalen Islands Vicinity Pointe-aux-Loups,47.53117,-61.71577,,desc
179410,NW-P-0525-26,2026-04-15,Uncharted Rock,West Coast Vancouver Island South,49.24132,-125.77338,,desc
179415,NW-N-0215-26,2026-04-15,Buoys Aids Big Shoal light buoy PFH2 LL 37.7,South Coast,47.52333,-53.93917,,json
179438,NW-C-0880-26,2026-04-16,Submerged Object,Lake Huron Vicinity Lake Huron,43.18704,-82.02252,,json
179462,NW-N-0222-26,2026-04-17,Buoys Aids Peter Point Shoal South Cardinal light buoy XWC LL 197.5,Northeast Gulf - south,49.08017,-58.16285,,desc
179524,NW-N-0236-26,2026-04-19,Buoys Aids Halibut Rock West Cardinal light buoy QHR LL 173.12,Cabot Strait - north,47.58318,-59.261,,json
179677,NW-M-0385-26,2026-04-24,Shallow Depth Reported,Chaleur - Miscou - south,47.31913,-64.93272,0.4,desc
179677,NW-M-0385-26,2026-04-24,Shallow Depth Reported,Chaleur - Miscou - south,47.3145,-64.9316,0.6,desc
179738,NW-C-1039-26,2026-04-26,Submerged Object,Niagara River Vicinity Grand Island,42.97767,-78.9985,,desc
179825,NW-C-1111-26,2026-04-29,Shallow Depth Confirmed,Trois-Rivières to Donnacona,46.40388,-72.38328,8.7,json
179838,NW-C-1112-26,2026-04-29,Shallow Depth Confirmed,Trois-Rivières to Donnacona,46.40383,-72.38353,7.7,json
179843,NW-C-1110-26,2026-04-29,Shallow Depth Confirmed,Trois-Rivières to Donnacona,46.40403,-72.38297,10.0,json
179854,NW-C-1121-26,2026-04-29,Shallow Depth Confirmed,Trois-Rivières to Donnacona,46.50947,-72.22805,10.0,json
179855,NW-C-1122-26,2026-04-29,Shallow Depth Confirmed,Trois-Rivières to Donnacona,46.5104,-72.22828,9.5,json
179856,NW-C-1123-26,2026-04-29,Shallow Depth Confirmed,Trois-Rivières to Donnacona,46.5101,-72.2294,9.3,json
179857,NW-C-1124-26,2026-04-29,Shallow Depth Confirmed,Trois-Rivières to Donnacona,46.50983,-72.22993,8.8,json
179858,NW-C-1125-26,2026-04-29,Shallow Depth Confirmed,Trois-Rivières to Donnacona,46.50935,-72.23133,8.3,json
179901,NW-C-1130-26,2026-04-29,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.2785,-72.60997,,desc
179901,NW-C-1130-26,2026-04-29,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.27832,-72.61032,,desc
179901,NW-C-1130-26,2026-04-29,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.27837,-72.61035,,desc
179901,NW-C-1130-26,2026-04-29,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.27855,-72.61002,10.9,desc
179903,NW-C-1129-26,2026-04-29,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.27937,-72.60845,,desc
179903,NW-C-1129-26,2026-04-29,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.27935,-72.60847,,desc
179903,NW-C-1129-26,2026-04-29,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.27937,-72.60848,,desc
179903,NW-C-1129-26,2026-04-29,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.27938,-72.60847,11.1,desc
180008,NW-C-1164-26,2026-04-30,Shallow Depth Reported,Magdalen Islands Vicinity Chenal de la Grande Entrée,47.55338,-61.56675,6.3,desc
180008,NW-C-1164-26,2026-04-30,Shallow Depth Reported,Magdalen Islands Vicinity Chenal de la Grande Entrée,47.56018,-61.56248,6.5,desc
180008,NW-C-1164-26,2026-04-30,Shallow Depth Reported,Magdalen Islands Vicinity Chenal de la Grande Entrée,47.56148,-61.56162,3.9,desc
180008,NW-C-1164-26,2026-04-30,Shallow Depth Reported,Magdalen Islands Vicinity Chenal de la Grande Entrée,47.56265,-61.5607,6.3,desc
180008,NW-C-1164-26,2026-04-30,Shallow Depth Reported,Magdalen Islands Vicinity Chenal de la Grande Entrée,47.56813,-61.55488,6.8,desc
180008,NW-C-1164-26,2026-04-30,Shallow Depth Reported,Magdalen Islands Vicinity Chenal de la Grande Entrée,47.59387,-61.53045,6.6,desc
180008,NW-C-1164-26,2026-04-30,Shallow Depth Reported,Magdalen Islands Vicinity Chenal de la Grande Entrée,47.59582,-61.53062,6.5,desc
180008,NW-C-1164-26,2026-04-30,Shallow Depth Reported,Magdalen Islands Vicinity Chenal de la Grande Entrée,47.59708,-61.53108,6.5,desc
180132,NW-C-1247-26,2026-05-04,Uncharted Rock,Lake Ontario Vicinity Cathedral Bluffs Yacht Club,43.70817,-79.22794,,json
180133,NW-C-1246-26,2026-05-04,Shallow Depth Reported,Lake Ontario Vicinity Cathedral Bluffs Yacht Club,43.70817,-79.22794,,json
180202,NW-C-1268-26,2026-05-06,Shallow Depth Confirmed,Port of Montreal,45.55937,-73.5131,,desc
180202,NW-C-1268-26,2026-05-06,Shallow Depth Confirmed,Port of Montreal,45.55935,-73.51312,,desc
180202,NW-C-1268-26,2026-05-06,Shallow Depth Confirmed,Port of Montreal,45.55937,-73.51315,,desc
180202,NW-C-1268-26,2026-05-06,Shallow Depth Confirmed,Port of Montreal,45.55938,-73.51313,10.9,desc
180208,NW-C-1273-26,2026-05-06,Shallow Depth Confirmed,Port of Montreal,45.55082,-73.51865,,desc
180208,NW-C-1273-26,2026-05-06,Shallow Depth Confirmed,Port of Montreal,45.5508,-73.51867,,desc
180208,NW-C-1273-26,2026-05-06,Shallow Depth Confirmed,Port of Montreal,45.55082,-73.51868,,desc
180208,NW-C-1273-26,2026-05-06,Shallow Depth Confirmed,Port of Montreal,45.55083,-73.51868,10.9,desc
180309,NW-C-1329-26,2026-05-08,Submerged Object,Georgian Bay Vicinity Parry Sound,45.56233,-80.60783,,desc
180336,NW-C-1341-26,2026-05-08,Shallow Depth Confirmed,Magdalen Islands Vicinity Havre-Aubert,47.23517,-61.82678,,desc
180336,NW-C-1341-26,2026-05-08,Shallow Depth Confirmed,Magdalen Islands Vicinity Havre-Aubert,47.23693,-61.82502,3.0,desc
180338,NW-C-1342-26,2026-05-08,Shallow Depth Confirmed,Magdalen Islands Vicinity Cap-aux-Meules,47.37662,-61.8578,,desc
180338,NW-C-1342-26,2026-05-08,Shallow Depth Confirmed,Magdalen Islands Vicinity Cap-aux-Meules,47.37675,-61.85652,,desc
180407,NW-C-1387-26,2026-05-11,Shallow Depth Reported,Anticosti Vicinity Rivière-au-Renard,48.99875,-64.39107,0.2,desc
180467,NW-C-1425-26,2026-05-13,Shallow Depth Confirmed,Chaleur - Miscou - north Vicinity Anse aux Gascons,48.19128,-64.8624,1.2,desc
180494,NW-C-1446-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20682,-72.82613,,desc
180494,NW-C-1446-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20703,-72.8271,,desc
180494,NW-C-1446-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20723,-72.827,,desc
180494,NW-C-1446-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20702,-72.82605,9.3,desc
180495,NW-C-1445-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20623,-72.82475,,desc
180495,NW-C-1445-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20697,-72.82802,,desc
180495,NW-C-1445-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20723,-72.8279,,desc
180495,NW-C-1445-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20648,-72.82463,6.8,desc
180496,NW-C-1444-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20547,-72.82138,,desc
180496,NW-C-1444-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20623,-72.82475,,desc
180496,NW-C-1444-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.2066,-72.82458,,desc
180496,NW-C-1444-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20583,-72.82122,6.3,desc
180497,NW-C-1443-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20872,-72.8165,,desc
180497,NW-C-1443-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20815,-72.81812,,desc
180497,NW-C-1443-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20833,-72.81825,,desc
180497,NW-C-1443-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.2089,-72.81663,10.6,desc
180498,NW-C-1442-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20855,-72.8161,,desc
180498,NW-C-1442-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20647,-72.82202,,desc
180498,NW-C-1442-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20667,-72.82217,,desc
180498,NW-C-1442-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20875,-72.81625,10.0,desc
180499,NW-C-1441-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.21132,-72.80715,,desc
180499,NW-C-1441-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20615,-72.82178,,desc
180499,NW-C-1441-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.2065,-72.82205,,desc
180499,NW-C-1441-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.21167,-72.80742,9.2,desc
180500,NW-C-1439-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.21087,-72.80727,,desc
180500,NW-C-1439-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20582,-72.82155,,desc
180500,NW-C-1439-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20617,-72.8218,,desc
180500,NW-C-1439-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.21122,-72.80753,8.4,desc
180501,NW-C-1438-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.2106,-72.80768,,desc
180501,NW-C-1438-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20572,-72.82147,,desc
180501,NW-C-1438-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20583,-72.82155,,desc
180501,NW-C-1438-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.2107,-72.80777,7.4,desc
180502,NW-C-1437-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.21082,-72.8111,,desc
180502,NW-C-1437-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.21082,-72.81113,,desc
180502,NW-C-1437-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.21083,-72.81115,,desc
180502,NW-C-1437-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.21085,-72.81112,10.6,desc
180503,NW-C-1436-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20635,-72.82192,,desc
180503,NW-C-1436-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20655,-72.8228,,desc
180503,NW-C-1436-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.2068,-72.82268,,desc
180503,NW-C-1436-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.2066,-72.8218,9.6,desc
180504,NW-C-1435-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.2059,-72.8216,,desc
180504,NW-C-1435-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20637,-72.82362,,desc
180504,NW-C-1435-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.2067,-72.82347,,desc
180504,NW-C-1435-26,2026-05-13,Shallow Depth Confirmed,Montréal to Trois-Rivières,46.20625,-72.82145,8.3,desc
180707,NW-C-1564-26,2026-05-17,Lights Aids Southeast Shoal light LL 597,Lake Erie Vicinity Leamington,41.82634,-82.46279,,json
180733,NW-C-1585-26,2026-05-18,Submerged Object,Lake Ontario Vicinity Mississauga,43.57633,-79.52935,,desc
180799,NW-C-1641-26,2026-05-19,Shallow Depth Confirmed,Detroit River Lake Erie,42.06915,-83.13162,,desc
180799,NW-C-1641-26,2026-05-19,Shallow Depth Confirmed,Detroit River Lake Erie,42.07047,-83.13145,,desc
180799,NW-C-1641-26,2026-05-19,Shallow Depth Confirmed,Detroit River Lake Erie,42.07045,-83.13135,,desc
180799,NW-C-1641-26,2026-05-19,Shallow Depth Confirmed,Detroit River Lake Erie,42.06915,-83.13152,7.8,desc
180803,NW-C-1642-26,2026-05-19,Shallow Depth Confirmed,Detroit River Lake Erie,42.07702,-83.13058,,desc
180803,NW-C-1642-26,2026-05-19,Shallow Depth Confirmed,Detroit River Lake Erie,42.07705,-83.13057,,desc
180803,NW-C-1642-26,2026-05-19,Shallow Depth Confirmed,Detroit River Lake Erie,42.07705,-83.13053,,desc
180803,NW-C-1642-26,2026-05-19,Shallow Depth Confirmed,Detroit River Lake Erie,42.07702,-83.13055,8.3,desc
180804,NW-C-1643-26,2026-05-19,Shallow Depth Confirmed,Detroit River Lake Erie,42.0778,-83.1314,,desc
180804,NW-C-1643-26,2026-05-19,Shallow Depth Confirmed,Detroit River Lake Erie,42.07782,-83.13138,,desc
180804,NW-C-1643-26,2026-05-19,Shallow Depth Confirmed,Detroit River Lake Erie,42.07782,-83.13137,,desc
180804,NW-C-1643-26,2026-05-19,Shallow Depth Confirmed,Detroit River Lake Erie,42.0778,-83.13137,8.2,desc
180805,NW-C-1644-26,2026-05-19,Shallow Depth Confirmed,Detroit River,42.08242,-83.12987,,desc
180805,NW-C-1644-26,2026-05-19,Shallow Depth Confirmed,Detroit River,42.08422,-83.12963,,desc
180805,NW-C-1644-26,2026-05-19,Shallow Depth Confirmed,Detroit River,42.08422,-83.12952,,desc
180805,NW-C-1644-26,2026-05-19,Shallow Depth Confirmed,Detroit River,42.0824,-83.12975,8.3,desc
180806,NW-C-1645-26,2026-05-19,Shallow Depth Confirmed,Detroit River,42.09097,-83.12872,,desc
180806,NW-C-1645-26,2026-05-19,Shallow Depth Confirmed,Detroit River,42.09098,-83.12872,,desc
180806,NW-C-1645-26,2026-05-19,Shallow Depth Confirmed,Detroit River,42.09098,-83.12868,,desc
180806,NW-C-1645-26,2026-05-19,Shallow Depth Confirmed,Detroit River,42.09097,-83.12868,8.3,desc
180807,NW-C-1646-26,2026-05-19,Shallow Depth Confirmed,Detroit River,42.09,-83.1304,,desc
180807,NW-C-1646-26,2026-05-19,Shallow Depth Confirmed,Detroit River,42.09173,-83.13017,,desc
180807,NW-C-1646-26,2026-05-19,Shallow Depth Confirmed,Detroit River,42.09173,-83.13007,,desc
180807,NW-C-1646-26,2026-05-19,Shallow Depth Confirmed,Detroit River,42.09,-83.1303,7.8,desc
180837,NW-C-1654-26,2026-05-19,Shallow Depth Reported,Magdalen Islands Vicinity Chenal de la Grande Entrée,47.56293,-61.56118,,desc
180837,NW-C-1654-26,2026-05-19,Shallow Depth Reported,Magdalen Islands Vicinity Chenal de la Grande Entrée,47.56223,-61.55942,,desc
180837,NW-C-1654-26,2026-05-19,Shallow Depth Reported,Magdalen Islands Vicinity Chenal de la Grande Entrée,47.5597,-61.56138,,desc
180837,NW-C-1654-26,2026-05-19,Shallow Depth Reported,Magdalen Islands Vicinity Chenal de la Grande Entrée,47.56043,-61.56323,,desc
180865,NW-C-1666-26,2026-05-20,Shallow Depth Confirmed,Montréal to Trois-Rivières,45.83768,-73.28067,,desc
